name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,distance_cm,level_pct,ts
"15.5645,-88.0286",2024-10-13,27.2,23.0,24.9,30.0,23.0,25.1,23.1,90.3,4.314,100,16.67,rain,0,0,18.4,8.4,303.9,1015.9,74.3,9.2,243.4,20.9,9,10,2024-10-13T05:43:46,2024-10-13T17:32:28,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",5.55,49.5,408000
"15.5645,-88.0286",2024-10-14,29.8,23.8,25.8,33.1,23.8,26.9,23.2,86.4,0.213,100,4.17,rain,0,0,18.7,11.4,323.6,1016.2,80.3,9.7,112.3,9.7,5,10,2024-10-14T05:43:57,2024-10-14T17:31:49,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.29,79.2,409000
"15.5645,-88.0286",2024-10-15,30.9,23.1,26.2,34.6,23.1,27.5,23.0,83.5,4.477,100,4.17,rain,0,0,25.9,17.5,65.8,1014.0,59.3,9.9,205.8,17.9,7,30,2024-10-15T05:44:09,2024-10-15T17:31:11,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",2.33,78.8,410000
"15.5645,-88.0286",2024-10-16,30.1,23.7,26.4,35.2,23.7,28.2,23.7,86.0,2.013,100,12.5,rain,0,0,28.8,14.8,46.5,1011.9,58.7,10.0,216.2,18.7,8,30,2024-10-16T05:44:21,2024-10-16T17:30:33,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.66,57.6,411000
"15.5645,-88.0286",2024-10-17,29.1,23.0,25.7,34.6,23.0,26.9,23.9,90.4,0.374,100,4.17,rain,0,0,25.9,9.8,46.4,1010.4,58.3,9.0,196.3,16.8,7,30,2024-10-17T05:44:34,2024-10-17T17:29:56,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.58,12.9,412000
"15.5645,-88.0286",2024-10-18,28.7,23.9,25.4,33.0,23.9,26.2,24.3,94.0,39.67,100,33.33,rain,0,0,36.7,9.5,175.2,1010.5,94.7,6.5,58.8,5.1,2,10,2024-10-18T05:44:47,2024-10-18T17:29:20,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",6.94,36.9,413000
"15.5645,-88.0286",2024-10-19,27.7,24.9,25.6,32.8,24.9,26.3,24.4,92.9,23.211,100,29.17,rain,0,0,40.0,16.7,243.8,1009.5,89.0,8.1,60.9,5.4,4,10,2024-10-19T05:45:01,2024-10-19T17:28:44,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.95,55.0,414000
"15.5645,-88.0286",2024-10-20,32.8,23.8,27.4,41.6,23.8,30.5,24.8,86.9,0.369,100,12.5,rain,0,0,29.5,21.2,38.6,1010.8,59.2,8.9,224.1,19.4,8,60,2024-10-20T05:45:15,2024-10-20T17:28:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",6.9,37.3,415000
"15.5645,-88.0286",2024-10-21,31.7,24.5,27.3,38.8,24.5,29.9,24.7,86.6,4.195,100,8.33,rain,0,0,24.8,21.9,28.7,1011.4,73.4,9.7,197.2,17.1,7,30,2024-10-21T05:45:30,2024-10-21T17:27:36,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",3.65,66.8,416000
"15.5645,-88.0286",2024-10-22,30.8,23.7,26.0,36.1,23.7,27.5,23.7,88.2,43.596,100,29.17,rain,0,0,37.1,24.3,24.8,1013.1,91.7,8.4,106.1,9.1,5,30,2024-10-22T05:45:45,2024-10-22T17:27:03,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.32,69.8,417000
"15.5645,-88.0286",2024-10-23,28.8,23.1,24.9,31.9,23.1,25.3,22.9,89.1,6.023,100,20.83,rain,0,0,37.1,10.4,295.7,1014.6,86.1,9.4,139.2,12.0,5,10,2024-10-23T05:46:01,2024-10-23T17:26:30,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.89,55.5,418000
"15.5645,-88.0286",2024-10-24,26.8,22.9,23.9,29.6,22.9,24.0,22.9,94.3,4.53,100,25.0,rain,0,0,26.3,11.7,92.8,1013.7,90.1,7.9,89.9,7.6,5,10,2024-10-24T05:46:17,2024-10-24T17:25:59,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",8.91,19.0,419000
"15.5645,-88.0286",2024-10-25,29.9,22.8,25.8,35.0,22.8,27.5,23.5,88.0,0.374,100,4.17,rain,0,0,29.5,13.6,67.5,1014.1,79.6,9.9,176.4,15.2,7,10,2024-10-25T05:46:34,2024-10-25T17:25:29,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.08,44.7,420000
"15.5645,-88.0286",2024-10-26,30.6,23.8,26.1,36.0,23.8,27.7,24.0,88.7,0.195,100,4.17,rain,0,0,40.7,23.8,49.7,1014.8,83.4,9.8,122.0,10.4,6,30,2024-10-26T05:46:52,2024-10-26T17:24:59,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.38,60.2,421000
"15.5645,-88.0286",2024-10-27,28.6,22.4,25.5,33.0,22.4,26.9,23.8,90.8,2.47,100,20.83,rain,0,0,33.8,22.6,42.5,1014.5,92.2,7.2,110.2,9.4,4,10,2024-10-27T05:47:10,2024-10-27T17:24:30,0.84,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",9.6,12.7,422000
"15.5645,-88.0286",2024-10-28,28.5,22.9,25.0,32.5,22.9,25.9,23.5,91.9,2.189,100,16.67,rain,0,0,37.1,14.7,64.0,1013.5,84.7,9.2,234.1,20.2,8,10,2024-10-28T05:47:29,2024-10-28T17:24:03,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",8.53,22.5,423000
"15.5645,-88.0286",2024-10-29,31.8,23.0,26.7,37.7,23.0,28.7,23.8,85.2,1.635,100,4.17,rain,0,0,28.4,17.8,37.5,1012.3,61.2,8.3,184.5,15.8,8,10,2024-10-29T05:47:48,2024-10-29T17:23:36,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",4.58,58.4,424000
"15.5645,-88.0286",2024-10-30,31.6,23.8,26.7,37.6,23.8,28.7,24.1,87.0,3.959,100,8.33,rain,0,0,31.7,19.8,27.2,1012.7,75.0,10.1,177.4,15.3,7,30,2024-10-30T05:48:08,2024-10-30T17:23:10,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",9.78,11.1,425000
"15.5645,-88.0286",2024-10-31,29.9,23.7,25.9,36.1,23.7,27.5,24.3,91.4,0.645,100,12.5,rain,0,0,31.7,17.4,51.6,1011.2,66.9,7.3,72.5,6.1,3,30,2024-10-31T05:48:29,2024-10-31T17:22:45,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",9.9,10.0,426000
"15.5645,-88.0286",2024-11-01,29.6,23.7,25.6,33.7,23.7,26.8,24.0,91.6,7.985,100,8.33,rain,0,0,38.2,27.1,46.5,1011.0,78.0,8.5,167.9,14.4,6,30,2024-11-01T05:48:50,2024-11-01T17:22:22,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",5.27,52.1,427000
"15.5645,-88.0286",2024-11-02,29.7,23.1,25.3,33.9,23.1,26.4,23.9,92.5,3.493,100,12.5,rain,0,0,29.5,16.6,18.1,1011.3,75.4,7.7,136.5,11.9,6,10,2024-11-02T05:49:12,2024-11-02T17:21:59,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",7.25,34.1,428000
"15.5645,-88.0286",2024-11-03,27.8,23.8,25.1,31.7,23.8,25.5,24.1,94.9,23.088,100,29.17,rain,0,0,32.8,11.2,10.8,1010.7,84.8,6.9,179.4,15.4,8,30,2024-11-03T05:49:34,2024-11-03T17:21:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",5.25,52.3,429000
"15.5645,-88.0286",2024-11-04,30.8,23.7,26.5,37.5,23.7,28.6,24.0,86.7,0.13,100,4.17,rain,0,0,28.8,17.4,53.8,1009.5,61.2,9.7,196.4,17.0,7,60,2024-11-04T05:49:57,2024-11-04T17:21:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",4.06,63.1,430000
"15.5645,-88.0286",2024-11-05,32.8,24.0,27.3,39.2,24.0,30.0,24.2,84.3,0.2,100,4.17,rain,0,0,37.1,23.6,20.5,1008.4,40.2,8.8,190.3,16.3,6,60,2024-11-05T05:50:21,2024-11-05T17:20:57,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",2.66,75.8,431000
"15.5645,-88.0286",2024-11-06,32.0,23.0,26.9,37.0,23.0,28.9,23.5,83.4,0.0,0,0.0,,0,0,22.3,16.7,8.1,1009.5,35.6,9.4,226.5,19.7,8,30,2024-11-06T05:50:45,2024-11-06T17:20:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",4.11,62.6,432000
"15.5645,-88.0286",2024-11-07,32.0,21.1,26.2,35.2,21.1,27.5,22.4,81.8,0.0,0,0.0,,0,0,18.7,12.5,258.4,1010.3,36.1,8.6,227.2,19.5,9,10,2024-11-07T05:51:10,2024-11-07T17:20:22,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",4.17,62.1,433000
"15.5645,-88.0286",2024-11-08,31.9,22.1,26.6,36.9,22.1,28.4,22.8,81.6,0.0,0,0.0,rain,0,0,18.0,12.2,8.5,1009.6,29.2,9.8,213.8,18.5,8,30,2024-11-08T05:51:35,2024-11-08T17:20:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",5.19,52.8,434000
"15.5645,-88.0286",2024-11-09,31.9,22.9,26.8,36.7,22.9,28.5,23.2,82.3,0.0,0,0.0,,0,0,24.1,17.0,17.1,1010.3,32.3,10.0,218.1,18.8,8,30,2024-11-09T05:52:01,2024-11-09T17:19:51,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",3.48,68.4,435000
"15.5645,-88.0286",2024-11-10,31.9,23.8,27.1,36.7,23.8,29.0,23.5,82.4,0.0,0,0.0,rain,0,0,22.7,19.0,36.6,1011.5,46.4,8.4,207.9,18.1,7,30,2024-11-10T05:52:27,2024-11-10T17:19:37,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",9.63,12.5,436000
"15.5645,-88.0286",2024-11-11,31.9,24.0,27.0,36.8,24.0,28.9,23.6,83.5,0.0,0,0.0,rain,0,0,26.6,19.9,22.1,1011.3,55.7,9.7,199.9,17.3,7,30,2024-11-11T05:52:54,2024-11-11T17:19:24,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",2.82,74.4,437000
"15.5645,-88.0286",2024-11-12,30.9,23.1,26.5,36.3,23.1,28.2,23.3,83.7,0.0,0,0.0,rain,0,0,20.9,13.7,338.1,1011.1,52.3,9.7,177.3,15.4,7,30,2024-11-12T05:53:22,2024-11-12T17:19:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",7.0,36.4,438000
"15.5645,-88.0286",2024-11-13,31.7,23.9,27.0,35.6,23.9,29.0,23.3,81.4,1.668,100,12.5,rain,0,0,21.6,16.8,40.3,1011.2,72.8,9.8,194.1,16.7,7,10,2024-11-13T05:53:50,2024-11-13T17:19:03,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",5.53,49.7,439000
"15.5645,-88.0286",2024-11-14,27.9,23.8,25.1,31.6,23.8,25.9,23.4,90.9,23.971,100,29.17,rain,0,0,42.5,12.8,148.7,1010.0,91.8,8.0,58.4,5.2,2,10,2024-11-14T05:54:19,2024-11-14T17:18:54,0.46,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",5.39,51.0,440000
"15.5645,-88.0286",2024-11-15,30.7,22.1,23.7,34.2,22.1,23.8,21.9,90.1,71.196,100,29.17,rain,0,0,64.8,23.9,244.6,1006.6,98.9,4.7,15.1,1.3,1,10,2024-11-15T05:54:48,2024-11-15T17:18:46,0.5,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999",4.98,54.7,441000
"15.5645,-88.0286",2024-11-16,27.3,22.1,23.5,30.8,22.1,23.7,22.0,91.2,262.309,100,20.83,rain,0,0,72.4,30.9,251.8,1006.1,96.7,6.8,24.5,1.9,1,10,2024-11-16T05:55:17,2024-11-16T17:18:39,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.95,18.6,442000
"15.5645,-88.0286",2024-11-17,28.8,22.9,25.4,33.3,22.9,26.3,23.7,90.7,47.3,100,8.33,rain,0,0,21.6,14.9,287.2,1006.9,90.2,10.9,15.6,1.3,1,10,2024-11-17T05:55:48,2024-11-17T17:18:34,0.56,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"78706099999,78708099999,MGPB,V7QK9,MHTE,MHLM,78637099999,C6VG7",4.24,61.5,443000
"15.5645,-88.0286",2024-11-18,33.5,21.4,27.0,38.9,21.4,29.4,23.5,83.1,4.2,100,41.67,rain,0,0,34.9,17.5,300.8,1007.9,48.1,10.4,177.6,15.3,7,75,2024-11-18T05:56:18,2024-11-18T17:18:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"MHLM,MGPB,MHTE,V7QK9,C6VG7",2.16,80.4,444000
"15.5645,-88.0286",2024-11-19,34.7,24.9,29.2,41.3,24.9,32.5,23.3,71.9,0.2,100,8.33,rain,0,0,26.6,21.7,257.5,1007.7,28.8,10.3,226.8,19.5,8,100,2024-11-19T05:56:49,2024-11-19T17:18:26,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MHLM,MGPB,V7QK9,MHTE",9.34,15.1,445000
"15.5645,-88.0286",2024-11-20,32.8,25.0,28.2,39.7,25.0,31.4,24.4,80.8,10.6,100,70.83,rain,0,0,30.6,17.3,359.4,1011.3,55.1,10.3,176.9,15.3,7,60,2024-11-20T05:57:21,2024-11-20T17:18:25,0.66,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"MHLM,MGPB,MHTE,V7QK9,C6VG7",8.92,18.9,446000
"15.5645,-88.0286",2024-11-21,25.9,22.1,24.1,25.9,22.1,24.1,22.9,93.1,19.844,100,8.33,rain,0,0,43.9,25.5,30.4,1015.0,76.8,8.0,92.8,8.0,5,10,2024-11-21T05:57:53,2024-11-21T17:18:24,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999",4.22,61.6,447000
"15.5645,-88.0286",2024-11-22,26.1,21.1,23.1,26.1,21.1,23.1,20.5,86.2,29.175,100,8.33,rain,0,0,37.1,18.2,358.1,1017.4,75.9,9.6,178.8,15.5,7,10,2024-11-22T05:58:25,2024-11-22T17:18:25,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",6.19,43.7,448000
"15.5645,-88.0286",2024-11-23,27.8,19.0,22.7,28.0,19.0,22.7,18.7,80.2,0.658,100,8.33,rain,0,0,28.8,19.1,16.5,1017.1,61.7,9.8,183.8,15.9,6,10,2024-11-23T05:58:57,2024-11-23T17:18:26,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",2.87,73.9,449000
"15.5645,-88.0286",2024-11-24,26.1,19.1,22.3,26.1,19.1,22.3,19.1,82.6,0.374,100,4.17,rain,0,0,22.7,10.4,254.4,1016.9,75.4,9.7,142.3,12.2,6,10,2024-11-24T05:59:30,2024-11-24T17:18:29,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999",2.75,75.0,450000
"15.5645,-88.0286",2024-11-25,28.7,20.9,24.3,30.5,20.9,24.7,20.6,80.8,0.0,0,0.0,rain,0,0,21.6,15.7,253.8,1016.2,72.5,9.7,146.2,12.7,5,10,2024-11-25T06:00:04,2024-11-25T17:18:34,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",8.7,20.9,451000
"15.5645,-88.0286",2024-11-26,24.8,22.1,23.2,24.8,22.1,23.2,22.5,95.9,35.128,100,20.83,rain,0,0,39.2,13.8,325.4,1016.1,94.5,6.2,94.0,8.1,4,10,2024-11-26T06:00:37,2024-11-26T17:18:39,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",5.28,52.0,452000
"15.5645,-88.0286",2024-11-27,26.8,21.8,23.6,28.9,21.8,23.8,22.1,91.7,9.205,100,20.83,rain,0,0,36.7,11.7,254.7,1014.7,89.6,8.9,143.4,12.3,5,10,2024-11-27T06:01:11,2024-11-27T17:18:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MGPB,MHLM,MHTE,78637099999,C6VG7",7.29,33.7,453000
"15.5645,-88.0286",2024-11-28,29.9,21.2,24.8,33.4,21.2,25.7,21.7,84.4,0.219,100,8.33,rain,0,0,24.5,17.8,0.8,1012.7,46.5,9.5,205.3,17.7,7,10,2024-11-28T06:01:45,2024-11-28T17:18:53,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",9.55,13.2,454000
"15.5645,-88.0286",2024-11-29,28.9,21.1,24.5,32.0,21.1,25.3,21.4,84.1,0.012,100,8.33,rain,0,0,33.5,20.9,22.2,1014.4,55.5,10.0,163.4,14.1,5,10,2024-11-29T06:02:19,2024-11-29T17:19:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",3.96,64.0,455000
"15.5645,-88.0286",2024-11-30,26.8,20.9,23.0,28.8,20.9,23.0,21.4,91.4,2.451,100,8.33,rain,0,0,25.6,10.9,200.9,1016.5,79.1,8.5,121.9,10.5,5,10,2024-11-30T06:02:53,2024-11-30T17:19:13,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",2.11,80.8,456000
"15.5645,-88.0286",2024-12-01,23.8,21.9,22.4,23.8,21.9,22.4,21.9,96.9,4.901,100,8.33,rain,0,0,32.8,13.0,187.7,1016.5,96.4,5.7,34.4,2.8,2,10,2024-12-01T06:03:28,2024-12-01T17:19:24,0.0,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,V7QK9,MHTE,78637099999,C6VG7",2.19,80.1,457000
"15.5645,-88.0286",2024-12-02,25.7,21.8,23.4,25.7,21.8,23.4,21.7,90.4,27.005,100,20.83,rain,0,0,46.1,12.5,348.8,1018.3,93.2,7.9,49.9,4.2,2,10,2024-12-02T06:04:02,2024-12-02T17:19:36,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",7.68,30.2,458000
"15.5645,-88.0286",2024-12-03,27.8,20.4,23.9,29.5,20.4,24.2,20.2,81.3,0.13,100,4.17,rain,0,0,45.0,21.6,31.7,1020.2,62.3,9.4,172.4,14.7,6,10,2024-12-03T06:04:37,2024-12-03T17:19:50,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",9.4,14.5,459000
"15.5645,-88.0286",2024-12-04,26.8,20.8,23.4,28.6,20.8,23.7,21.1,87.5,6.958,100,20.83,rain,0,0,45.0,20.8,27.1,1018.9,82.6,8.8,147.3,12.9,7,10,2024-12-04T06:05:12,2024-12-04T17:20:04,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MGPB,MHTE,MHLM,78637099999",5.74,47.8,460000
"15.5645,-88.0286",2024-12-05,24.0,21.0,22.4,24.0,21.0,22.4,21.8,96.6,8.349,100,33.33,rain,0,0,22.3,8.8,30.0,1017.4,96.1,7.0,47.4,4.1,2,10,2024-12-05T06:05:47,2024-12-05T17:20:20,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MHTE,MGPB,78637099999",5.0,54.5,461000
"15.5645,-88.0286",2024-12-06,23.1,20.8,21.8,23.1,20.8,21.8,21.6,99.0,32.03,100,29.17,rain,0,0,38.2,10.0,119.3,1017.4,99.2,4.8,25.3,2.2,1,10,2024-12-06T06:06:21,2024-12-06T17:20:37,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",6.34,42.4,462000
"15.5645,-88.0286",2024-12-07,22.9,20.1,21.9,22.9,20.1,21.9,21.3,96.4,16.645,100,33.33,rain,0,0,42.5,27.2,314.6,1017.1,92.7,6.5,77.7,6.7,3,10,2024-12-07T06:06:56,2024-12-07T17:20:55,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.87,19.4,463000
"15.5645,-88.0286",2024-12-08,25.8,20.8,23.0,25.8,20.8,23.0,22.3,95.6,23.448,100,29.17,rain,0,0,37.1,11.0,306.6,1015.6,98.1,5.0,101.6,8.7,4,10,2024-12-08T06:07:30,2024-12-08T17:21:13,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MHTE,V7QK9,MGPB,78637099999,C6VG7",7.22,34.4,464000
"15.5645,-88.0286",2024-12-09,24.8,21.9,23.6,24.8,21.9,23.6,22.8,95.5,7.666,100,25.0,rain,0,0,25.6,8.9,301.9,1014.2,98.0,5.8,125.5,10.7,6,30,2024-12-09T06:08:05,2024-12-09T17:21:33,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",3.86,64.9,465000
"15.5645,-88.0286",2024-12-10,29.6,22.0,25.4,33.7,22.0,26.6,23.2,88.5,0.025,100,8.33,rain,0,0,19.1,20.5,27.8,1012.5,67.8,9.2,158.4,13.7,6,30,2024-12-10T06:08:39,2024-12-10T17:21:54,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",8.2,25.5,466000
"15.5645,-88.0286",2024-12-11,30.8,22.2,26.2,36.4,22.2,28.0,23.4,85.6,0.0,0,0.0,rain,0,0,38.5,23.9,33.8,1014.8,49.7,9.9,140.0,12.3,6,60,2024-12-11T06:09:13,2024-12-11T17:22:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"78706099999,78708099999,MHLM,MGPB,MHTE,V7QK9,78637099999,C6VG7",3.08,72.0,467000
"15.5645,-88.0286",2024-12-12,27.5,23.1,24.9,30.9,23.1,25.3,23.6,93.0,11.116,100,29.17,rain,0,0,48.2,24.3,2.6,1016.9,80.5,8.1,115.7,9.9,5,10,2024-12-12T06:09:47,2024-12-12T17:22:38,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",3.32,69.8,468000
"15.5645,-88.0286",2024-12-13,25.9,21.9,23.6,25.9,21.9,23.6,22.5,93.6,36.317,100,29.17,rain,0,0,44.6,13.0,336.3,1017.2,92.3,5.6,87.7,7.6,4,10,2024-12-13T06:10:20,2024-12-13T17:23:02,0.44,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"78706099999,78708099999,MHLM,MGPB,MHTE,78637099999,C6VG7",6.9,37.3,469000
